"name","sku","page_url","specifications","img_url"
"9870-SQ hold open/swing free E-Hydraulic overhead door closer, power size 4","20020035","https://www.uniononline.co.uk/uk/en/products/door-controls/electromagnetic/9870-sq-hold-open-swing-free-e-hydraulic-overhead-door-closer-power-size-4","9870-SQ hold open/swing free E-Hydraulic overhead door closer, power size 4 features both hold open and swing free options combined within the same unit.&nbsp;Hold open function holds the door in its open position where as swing free mode allows the door t",""
"9870-R hold open/swing free E-Hydraulic overhead door closer, power size 4","20020047","https://www.uniononline.co.uk/uk/en/products/door-controls/electromagnetic/9870-r-hold-open-swing-free-e-hydraulic-overhead-door-closer-power-size-4","Exidor's 9870-R hold open/swing free E-Hydraulic overhead door closer, power size 4 features both hold open and swing free options combined within the same unit.&nbsp;Hold open function holds the door in its open position where as swing free mode allows th",""
"3470 series E-Mag EN 4 floor spring","20040001","https://www.uniononline.co.uk/uk/en/products/door-controls/electromagnetic/3470-series-e-mag-en-4-floor-spring","Exidor's 3470 E-Mag hold open floor spring,&nbsp; is the perfect solution for demanding door environments. The 3470 is available as either single action or double action and can be supplied either as a mechanism and box only or with fittings and cover plat","https://d3oaxe41u6vpgy.cloudfront.net/3000.jpg"
"1470 ultimate E-Mag EN 4 transom closer","20060001","https://www.uniononline.co.uk/uk/en/products/door-controls/electromagnetic/1470-ultimate-e-mag-en-4-transom-closer","Exidors 1470 ultimate E-Mag, power size 4 offers a neat, aesthetically pleasing way to control a door opening. Suitable for use on both internal and external doors, the unit can be used with aluminium, timber and hollow metal doors and frames. The 1470 can","https://d3oaxe41u6vpgy.cloudfront.net/UltimateTransomE-MagCloser.jpg"
"Doorsense","J-8755A-BLACK","https://www.uniononline.co.uk/uk/en/products/door-controls/doorsense/doorsense","DoorSense holds your fire doors open, improving access around yourbuilding. If the fire alarm sounds, DoorSense automatically releases to let the door close.* It is CE Marked to EN 1155, EMC tested and fire rated for timber doors (FD120) - legally allows f","https://d3oaxe41u6vpgy.cloudfront.net/J%208755A%20BLACK.png"
"2950 series EN 1 - 4 floor spring","20030080","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/2950-series-en-1-4-floor-spring","2950 heavy duty floor spring, power size 1 - 4 is the perfect solution for demanding door environments. The 2950 is available as either single action or double action and can be supplied either as a mechanism and box only or with fittings and cover plate.","https://d3oaxe41u6vpgy.cloudfront.net/2000.jpg"
"2952 series EN 1 - 4 floor spring","20030082","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/2952-series-en-1-4-floor-spring","2952 heavy duty hold open floor spring, power size 1 - 4 is the perfect solution for demanding door environments. The 2952 is available as either single action or double action and can be supplied either as a mechanism and box only or with fittings and cov","https://d3oaxe41u6vpgy.cloudfront.net/2000.jpg"
"2960 series EN 1 - 4 floor spring","20030081","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/2960-series-en-1-4-floor-spring","2960 heavy duty delayed action floor spring, power size 1 - 4 is the perfect solution for demanding door environments.&nbsp;","https://d3oaxe41u6vpgy.cloudfront.net/2000.jpg"
"3470 series E-Mag EN 4 floor spring","20040001","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/3470-series-e-mag-en-4-floor-spring","Exidor's 3470 E-Mag hold open floor spring,&nbsp; is the perfect solution for demanding door environments. The 3470 is available as either single action or double action and can be supplied either as a mechanism and box only or with fittings and cover plat","https://d3oaxe41u6vpgy.cloudfront.net/3000.jpg"
"990 series EN 1 - 6 floor spring","20030063","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/990-series-en-1-6-floor-spring","990 heavy duty floor spring, power size 1 - 6 is  the perfect solution for demanding door environments.&nbsp;","https://d3oaxe41u6vpgy.cloudfront.net/900.jpg"
"991 series EN 1 - 6 floor spring","20030065","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/991-series-en-1-6-floor-spring","Exidors 991 heavy duty delayed action floor spring, power size 1 - 6 is perfect solution for demanding door environments.&nbsp;","https://d3oaxe41u6vpgy.cloudfront.net/900.jpg"
"993 series EN 1 - 6 floor spring","20030075","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/993-series-en-1-6-floor-spring","Exidors 993 heavy duty hold open floor spring (90� &amp; 120�), power size 1 - 6 is perfect solution for demanding door environments.&nbsp;","https://d3oaxe41u6vpgy.cloudfront.net/900.jpg"
"994 series EN 1 - 6 floor spring","20030132","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/994-series-en-1-6-floor-spring","Exidors 994 heavy duty hold open floor spring (105�), power size 1 - 6is perfect solution for demanding door environments.&nbsp;","https://d3oaxe41u6vpgy.cloudfront.net/900.jpg"
"995 series EN 1 - 6 floor spring","20030071","https://www.uniononline.co.uk/uk/en/products/door-controls/floor-springs/995-series-en-1-6-floor-spring","Exidors 995 heavy duty floor spring, heavy duty backcheck, power size 1 - 6 is perfect solution for demanding door environments.","https://d3oaxe41u6vpgy.cloudfront.net/900.jpg"
"1950 ultimate EN 1 - 6 transom closer","20050023","https://www.uniononline.co.uk/uk/en/products/door-controls/transom/1950-ultimate-en-1-6-transom-closer","Exidors 1950 ultimate standard, power size 1 - 6 offers a neat, aesthetically pleasing way to control a door opening. Suitable for use on both internal and external doors, the unit can be used with aluminium, timber and hollow metal doors and frames. The 1","https://d3oaxe41u6vpgy.cloudfront.net/UltimateTransomCloser.jpg"
"1960 ultimate EN 1 - 6 transom closer","20060002","https://www.uniononline.co.uk/uk/en/products/door-controls/transom/1960-ultimate-en-1-6-transom-closer","Exidors 1960 ultimate delayed action, power size 1 - 6 offers a neat, aesthetically pleasing way to control a door opening. Suitable for use on both internal and external doors, the unit can be used with aluminium, timber and hollow metal doors and frames.","https://d3oaxe41u6vpgy.cloudfront.net/UltimateTransomCloser.jpg"
"1952 ultimate EN 1 - 6 transom closer","20050025","https://www.uniononline.co.uk/uk/en/products/door-controls/transom/1952-ultimate-en-1-6-transom-closer","Exidors 1952 ultimate hold open, power size 1 - 6 offers a neat, aesthetically pleasing way to control a door opening. Suitable for use on both internal and external doors, the unit can be used with aluminum, timber, and hollow metal doors and frames. The ","https://d3oaxe41u6vpgy.cloudfront.net/UltimateTransomCloser.jpg"
"1470 ultimate E-Mag EN 4 transom closer","20060001","https://www.uniononline.co.uk/uk/en/products/door-controls/transom/1470-ultimate-e-mag-en-4-transom-closer","Exidors 1470 ultimate E-Mag, power size 4 offers a neat, aesthetically pleasing way to control a door opening. Suitable for use on both internal and external doors, the unit can be used with aluminium, timber and hollow metal doors and frames. The 1470 can","https://d3oaxe41u6vpgy.cloudfront.net/UltimateTransomE-MagCloser.jpg"
"Surface mounted door closer satin chrome plate","DH007493","https://www.uniononline.co.uk/uk/en/products/door-controls/uncontrolled-closers/surface-mounted-door-closer-satin-chrome-plate","Adjustable surface mounted door closer that is easy to install on internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DH007493.jpg"
"Spring chain door closer electro brass","DH002488","https://www.uniononline.co.uk/uk/en/products/door-controls/uncontrolled-closers/spring-chain-door-closer-electro-brass","Uncontrolled and concealed jamb spring chain door closer with easy installation, suitable for internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DP007489.jpg"
"Spring chain door closer - nickel plated - boxed","DH002489","https://www.uniononline.co.uk/uk/en/products/door-controls/uncontrolled-closers/spring-chain-door-closer-nickel-plated-boxed","Uncontrolled and concealed jamb spring chain door closer with easy installation, suitable for internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DH002489.jpg"
"Spring chain door closer - electro brass","DP007488","https://www.uniononline.co.uk/uk/en/products/door-controls/uncontrolled-closers/spring-chain-door-closer-electro-brass-dp007488","Uncontrolled and concealed jamb spring chain door closer with easy installation, suitable for internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DP007489.jpg"
"Spring chain door closer - nickel plated","DP007489","https://www.uniononline.co.uk/uk/en/products/door-controls/uncontrolled-closers/spring-chain-door-closer-nickel-plated","Uncontrolled and concealed jamb spring chain door closer with easy installation, suitable for internal doors","https://d3oaxe41u6vpgy.cloudfront.net/DP007489.jpg"
"4700-E series EN 2-3 door closer","20010595","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4700-e-series-en-2-3-door-closer","Exidor 4700 overhead door closer features the unique high-efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish front designs, including L-slide or E-slide  a","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4730-E series EN 2-3 door closer","20010678","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4730-e-series-en-2-3-door-closer","Exidor 4730 overhead door closer features the unique high-efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish front designs, including L-slide or E-slide, a","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4800-E series EN 3-4 door closer","20010404","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4800-e-series-en-3-4-door-closer","4800-E series overhead door closer, power size 3-4 features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish front designs, including L-s","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4830-E series EN 3 - 4  door closer","20010450","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4830-e-series-en-3-4-door-closer","Exidor 4830 series overhead door closer, power size 3 - 4 with backcheck features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish front ","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4900-E series EN 2-5 door closer","20010298","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4900-e-series-en-2-5-door-closer","Exidor 4900-E series overhead door closer, power size 2 - 5 features the unique high-efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish front designs, incl","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4930-E series EN 2 - 5 door closer","20010311","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4930-e-series-en-2-5-door-closer","Exidor 4930-E series overhead door closer, power size 2 - 5 with backcheck features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish fron","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4910-E series EN 2 - 5 door closer","20010306","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4910-e-series-en-2-5-door-closer","The Exidor 4910-E series overhead door closer, power size 2 - 5 with delayed action features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of sty","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4940-E series EN 2-5 door closer","20010320","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4940-e-series-en-2-5-door-closer","The Exidor 4940-E series overhead door closer, power size 2 - 5 with backcheck &amp; delayed action features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4820-E series EN 2-4 door closer","20010544","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4820-e-series-en-2-4-door-closer","The Exidor 4820-E series overhead door closer, power size 2 - 4 with magnetic hold-open features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of","https://d3oaxe41u6vpgy.cloudfront.net/4000.jpg"
"4700-L series EN 2 - 3 door closer","20010080","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4700-l-series-en-2-3-door-closer","The Exidor 4700-L series overhead door closer, power size 2 - 3 features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish front designs, ","https://d3oaxe41u6vpgy.cloudfront.net/4700.jpg"
"4730-L series EN size 2-3 door closer","20010796","https://www.uniononline.co.uk/uk/en/products/door-controls/cam-and-roller/4730-l-series-en-size-2-3-door-closer","The Exidor 4730-L series overhead door closer, power size 2 - 3 with backcheck features the unique high efficiency cam and roller action making them suitable where the equality act is a consideration. The 4000 series can be fitted with a choice of stylish ","https://d3oaxe41u6vpgy.cloudfront.net/4700.jpg"
